loss,accuracy,val_loss,val_accuracy,lr
1.093016266822815,0.3645833432674408,1.0875823497772217,0.3541666567325592,0.001
1.0474425554275513,0.46302083134651184,1.082568883895874,0.39375001192092896,0.001
0.9539992213249207,0.5562499761581421,1.0797765254974365,0.4312500059604645,0.001
0.8473642468452454,0.6239583492279053,1.0876802206039429,0.46666666865348816,0.001
0.7302771210670471,0.7015625238418579,1.000637173652649,0.48750001192092896,0.001
0.5825484395027161,0.7718750238418579,1.2602440118789673,0.4895833432674408,0.001
0.5031223893165588,0.8031250238418579,1.7665458917617798,0.4229166805744171,0.001
0.40347516536712646,0.8515625,1.3122671842575073,0.53125,0.001
0.32545167207717896,0.8901041746139526,1.3674871921539307,0.5458333492279053,0.001
0.3099272847175598,0.8828125,1.9965976476669312,0.4625000059604645,0.001
0.24008986353874207,0.9151041507720947,1.965517520904541,0.5020833611488342,0.001
0.1423935741186142,0.9588541388511658,1.809396743774414,0.5291666388511658,0.0005
0.07695400714874268,0.9750000238418579,2.6507692337036133,0.4937500059604645,0.0005
0.07709784060716629,0.9729166626930237,2.0908749103546143,0.5229166746139526,0.0005
0.07659555971622467,0.9723958373069763,2.1542372703552246,0.5145833492279053,0.0005
0.07067442685365677,0.9786458611488342,2.0909247398376465,0.5687500238418579,0.0005
0.050585050135850906,0.9854166507720947,2.3845479488372803,0.574999988079071,0.0005
0.03553672507405281,0.9885416626930237,2.5953052043914795,0.53125,0.00025
0.02164403535425663,0.9927083253860474,2.5199179649353027,0.5520833134651184,0.00025
0.02601030096411705,0.9916666746139526,2.611638069152832,0.5625,0.00025
