modelo,features,timesteps,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc_ovr_macro,roc_auc_ovo_macro,auc_GR,auc_SD,auc_GI,cm_norm_00,cm_norm_01,cm_norm_02,cm_norm_10,cm_norm_11,cm_norm_12,cm_norm_20,cm_norm_21,cm_norm_22
LSTM 9 caracteristicas,9,20,0.5433333333333333,0.5496576966111016,0.5433333333333333,0.5419591671777587,0.5496576966111015,0.5433333333333333,0.5419591671777588,0.7303250000000001,0.7303250000000001,0.7277875,0.7106000000000001,0.7525875000000001,0.445,0.375,0.18,0.195,0.62,0.185,0.17,0.265,0.565
