loss,accuracy,val_loss,val_accuracy,lr
1.1487425565719604,0.3411458432674408,1.0684798955917358,0.44999998807907104,0.0007
1.0715502500534058,0.4244791567325592,1.0304299592971802,0.4625000059604645,0.0007
1.0324994325637817,0.46406251192092896,0.9915083050727844,0.512499988079071,0.0007
0.9822088479995728,0.515625,0.9969009160995483,0.4958333373069763,0.0007
0.9444829225540161,0.5505208373069763,0.9761950373649597,0.5333333611488342,0.0007
0.8973098397254944,0.5713541507720947,0.9930328130722046,0.5395833253860474,0.0007
0.8601375222206116,0.5989583134651184,0.9605691432952881,0.5541666746139526,0.0007
0.8188436031341553,0.6499999761581421,0.9889029264450073,0.5562499761581421,0.0007
0.764491081237793,0.6598958373069763,0.975591778755188,0.5458333492279053,0.0007
0.7403348088264465,0.6812499761581421,1.0045522451400757,0.5729166865348816,0.0007
0.7280312180519104,0.6739583611488342,0.9720045328140259,0.5791666507720947,0.0007
0.6591699123382568,0.7083333134651184,1.005027174949646,0.5625,0.0007
0.6424864530563354,0.7307291626930237,1.0197702646255493,0.5708333253860474,0.0007
0.6209364533424377,0.7395833134651184,1.0533119440078735,0.5791666507720947,0.0007
0.5643246173858643,0.7677083611488342,1.1089786291122437,0.5687500238418579,0.0007
0.5145278573036194,0.7875000238418579,1.0812066793441772,0.5729166865348816,0.00035
0.48917514085769653,0.8072916865348816,1.1213399171829224,0.5791666507720947,0.00035
0.4702399671077728,0.8125,1.0918101072311401,0.5854166746139526,0.00035
0.44487854838371277,0.8223958611488342,1.1513944864273071,0.5604166388511658,0.00035
0.42360177636146545,0.828125,1.16871178150177,0.5854166746139526,0.00035
0.4258063733577728,0.8286458253860474,1.1820776462554932,0.5687500238418579,0.00035
0.395219624042511,0.8401041626930237,1.233608365058899,0.5895833373069763,0.00035
0.3951255977153778,0.8520833253860474,1.242859125137329,0.5708333253860474,0.00035
0.3466777801513672,0.864062488079071,1.2451428174972534,0.5687500238418579,0.000175
0.34994423389434814,0.8645833134651184,1.2416120767593384,0.5895833373069763,0.000175
0.36816444993019104,0.8614583611488342,1.2535698413848877,0.574999988079071,0.000175
0.30851447582244873,0.8770833611488342,1.2732393741607666,0.5666666626930237,0.000175
