modelo,features,timesteps,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc_ovr_macro,roc_auc_ovo_macro,auc_GR,auc_SD,auc_GI,cm_norm_00,cm_norm_01,cm_norm_02,cm_norm_10,cm_norm_11,cm_norm_12,cm_norm_20,cm_norm_21,cm_norm_22
Arbol de Decision 9 caracteristicas con Early Stopping,9,20,0.37333333333333335,0.5071823697359029,0.3733333333333333,0.31441877100665355,0.5071823697359029,0.37333333333333335,0.31441877100665355,0.5559583333333333,0.5559583333333333,0.57283125,0.5038125000000001,0.59123125,0.265,0.725,0.01,0.2,0.78,0.02,0.095,0.83,0.075
